"year","number","type","reporting category","standard","item description","pts","school%","state%","school_state_diff","grade_level","discipline core idea","standard desc","item_library_URL","year_2024"
"2022","12","SR","EN","HS.PHY.3.1","Describe how the energy of an object changes as it falls.",1,66,68,-2,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC812978638&YearCode=2022","no"
"2022","13","SR","MF","HS.PHY.2.10","Complete a model to show the magnitudes of a force acting on an object during multiple trials of an investigation.",1,84,80,4,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC812979643&YearCode=2022","no"
"2022","14","SR","EN","HS.PHY.3.1","Calculate the kinetic energy of an object.",1,57,61,-4,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC804654929&YearCode=2022","no"
"2022","15","SR","MF","HS.PHY.2.10","Identify the free-body force diagram for an accelerating object and describe how the speed of the object changes as it accelerates.",2,78,71,7,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC804657396&YearCode=2022","no"
"2022","16","CR","MF","HS.PHY.2.1","Calculate an object's acceleration, describe how changing the distance over which a force is applied to the object affects its velocity, and describe one way to change the object's acceleration.",3,50,46,4,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805182225&YearCode=2022","no"
"2022","17","SR","MF","HS.PHY.2.3","Calculate the change in momentum of an object.",1,71,71,0,"9","Motion and Stability: Forces and Interactions","Apply scientific principles of motion and momentum to design, evaluate, and refine a device that minimizes the force on a macroscopic object during a collision.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC802855383&YearCode=2022","no"
"2022","18","SR","MF","HS.PHY.2.4","Describe a change to a pair of charges that would increase the distance between them.",1,66,66,0,"9","Motion and Stability: Forces and Interactions","Use mathematical representations of Newton’s law of gravitation and Coulomb’s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC310503&YearCode=2022","no"
"2022","19","SR","MF","HS.PHY.2.1","Determine which velocity vs. time graph represents the motion of an object with zero net force acting on it.",1,76,74,2,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC814182548&YearCode=2022","no"
"2022","20","CR","EN","HS.PHY.3.1","Interpret a diagram to determine where an object has its greatest amount of gravitational potential energy (GPE), calculate the object's GPE, compare the object's kinetic energy (KE) at two positions, and determine the object's position when its KE and GPE are equal.",4,45,53,-8,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC280834&YearCode=2022","no"
"2022","21","CR","WA","HS.PHY.4.1","Calculate the speed of a sound wave and compare the characteristics of mechanical and electromagnetic waves.",4,23,34,-11,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC302741&YearCode=2022","no"
"2022","22","SR","MF","HS.PHY.2.10","Interpret a velocity vs. time graph to determine the distance a car travels.",1,81,83,-2,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC316336&YearCode=2022","no"
"2022","23","SR","MF","HS.PHY.2.1","Using a model of the horizontal forces acting on an object, calculate the velocity of the object.",1,56,70,-14,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC628806324&YearCode=2022","no"
"2022","24","SR","MF","HS.PHY.2.2","Describe how the momentum of a system is affected by a collision.",1,34,46,-12,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC310444&YearCode=2022","no"
"2022","25","SR","MF","HS.PHY.2.10","Interpret a position vs. time graph to determine when a person was farthest from the starting position and to identify the time interval when the person had the greatest speed.",2,60,63,-3,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805336879&YearCode=2022","no"
"2022","26","SR","WA","HS.PHY.4.1","Calculate the frequency of a wave.",1,65,74,-9,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC704634184&YearCode=2022","no"
"2022","27","SR","EN","HS.PHY.1.8","Describe how the mass and energy of a nucleus change during a radioactive decay process.",1,90,81,9,"9","Matter and Its Interactions","Develop a model to illustrate the energy released or absorbed during the processes of fission, fusion, and radioactive decay.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC736560727&YearCode=2022","no"
"2022","28","SR","WA","HS.PHY.4.5","Interpret a model of two wave pulses to determine the resulting destructive interference model.",1,43,33,10,"9","Waves and Their Applications in Technologies for Information Transfer","Communicate technical information about how some technological devices use the principles
of wave behavior and wave interactions with matter to transmit and capture information and energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC815481175&YearCode=2022","no"
"2022","29","SR","MF","HS.PHY.2.4","Interpret a data table to determine which pair of objects has the greatest gravitational attraction between them.",1,53,56,-3,"9","Motion and Stability: Forces and Interactions","Use mathematical representations of Newton’s law of gravitation and Coulomb’s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC305502&YearCode=2022","no"
"2022","30","SR","WA","HS.PHY.4.1","Interpret a graph of the speed of sound in three media to determine which medium is a solid, which is a liquid, and which is a gas.",1,43,47,-4,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC316412&YearCode=2022","no"
"2022","31","SR","MF","HS.PHY.2.2","Complete a model to show the velocities of two spheres after a collision.",1,26,46,-20,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC717248397&YearCode=2022","no"
"2022","32","SR","MF","HS.PHY.2.3","Describe how extending the time interval over which a force acts on an object during a collision reduces the impact of the collision.",1,25,41,-16,"9","Motion and Stability: Forces and Interactions","Apply scientific principles of motion and momentum to design, evaluate, and refine a device that minimizes the force on a macroscopic object during a collision.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC814083596&YearCode=2022","no"
"2022","33","SR","EN","HS.PHY.3.4","Interpret a temperature vs. time graph for two objects in thermal contact to determine when the objects reached thermal equilibrium.",1,87,87,0,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805445031&YearCode=2022","no"
"2022","34","SR","EN","HS.PHY.3.4","Determine the observation that best supports a student's prediction about the direction of thermal energy transfer.",1,43,61,-18,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805444653&YearCode=2022","no"
"2022","35","SR","EN","HS.PHY.3.4","Calculate the final temperature of an object after thermal energy is added.",1,15,35,-20,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805445772&YearCode=2022","no"
"2022","36","SR","EN","HS.PHY.3.4","Calculate the amount of thermal energy transferred to a liquid and determine how the temperature change of the liquid would have been different if the mass of the liquid was greater.",2,46,49,-3,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805444497&YearCode=2022","no"
"2022","37","CR","EN","HS.PHY.3.2","Describe how the average molecular motion of molecules changed in two containers, use data to support a claim that energy was conserved, and explain why the average molecular motion of molecules was the same when thermal equilibrium was reached.",3,48,52,-4,"9","Energy","Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805975282&YearCode=2022","no"
"2022","38","SR","MF","HS.PHY.2.5","Explain why a magnetic field is present near a wire.",1,57,57,0,"9","Motion and Stability: Forces and Interactions","Provide evidence that an electric current can produce a magnetic field and that a changing magnetic field can produce an electric current.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC299327&YearCode=2022","no"
"2022","39","SR","WA","HS.PHY.4.1","Determine the additional information needed to calculate the wavelength of a sound.",1,53,61,-8,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC630758569&YearCode=2022","no"
"2022","40","SR","MF","HS.PHY.2.9","Calculate the voltage of the battery in a series circuit.",1,66,78,-12,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC801055214&YearCode=2022","no"
"2022","41","SR","WA","HS.PHY.4.5","Identify the wave behavior used by a device and explain how the wave produced by the device could be changed to be effective in a new situation.",2,61,57,4,"9","Waves and Their Applications in Technologies for Information Transfer","Communicate technical information about how some technological devices use the principles
of wave behavior and wave interactions with matter to transmit and capture information and energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC804439301&YearCode=2022","no"
"2022","42","CR","MF","HS.PHY.2.9","Identify a circuit component and describe its function, calculate the total resistance of a circuit, compare the current through two resistors, and calculate the voltage drop across a resistor.",4,32,42,-10,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC313765&YearCode=2022","no"
"2023","1","SR","MF","HS.PHY.2.2","Determine which object has the greatest momentum.",1,93,87,6,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC630642496&YearCode=2023","no"
"2023","2","SR","MF","HS.PHY.2.4","Compare the forces between pairs of charged particles.",1,70,67,3,"9","Motion and Stability: Forces and Interactions","Use mathematical representations of Newton’s law of gravitation and Coulomb’s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC800542273&YearCode=2023","no"
"2023","3","SR","MF","HS.PHY.2.5","Explain why a compass needle moves when it is placed near a current-carrying wire.",1,73,63,10,"9","Motion and Stability: Forces and Interactions","Provide evidence that an electric current can produce a magnetic field and that a changing magnetic field can produce an electric current.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC304783&YearCode=2023","no"
"2023","4","SR","EN","HS.PHY.3.1","Interpret a model to identify where a car has the most gravitational potential energy and where the car has the most kinetic energy.",1,54,62,-8,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC906755093&YearCode=2023","no"
"2023","5","SR","MF","HS.PHY.2.10","Determine that an object is accelerating upward based on its free-body force diagram.",1,49,64,-15,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC736226112&YearCode=2023","no"
"2023","6","SR","EN","HS.PHY.3.5","Describe how a test charge will move when placed next to a charge that is fixed in position, and describe how the distance and forces between the two charges will change.",2,68,69,-1,"9","Energy","Develop and use a model of magnetic or electric fields to illustrate the forces and changes in
energy between two magnetically or electrically charged objects changing relative position in a magnetic
or electric field, respectively.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC909552364&YearCode=2023","no"
"2023","7","SR","MF","HS.PHY.2.9","Determine the values of resistors in a series circuit.",1,61,60,1,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC814931121&YearCode=2023","no"
"2023","8","SR","MF","HS.PHY.2.10","Interpret a velocity vs. time graph to determine when a vehicle has the greatest acceleration.",1,64,60,4,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC280839&YearCode=2023","no"
"2023","9","SR","MF","HS.PHY.2.10","Describe the velocity and forces acting on an object based on a position vs. time graph.",1,54,67,-13,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803633622&YearCode=2023","no"
"2023","10","SR","EN","HS.PHY.3.1","Determine over which time interval the most work was done on an object.",1,77,70,7,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC316347&YearCode=2023","no"
"2023","11","SR","EN","HS.PHY.3.2","Interpret a temperature vs. thermal energy added graph to determine when a substance changed from a liquid to a gas.",1,37,51,-14,"9","Energy","Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC313738&YearCode=2023","no"
"2023","12","SR","WA","HS.PHY.4.1","Recognize that both mechanical and electromagnetic waves carry energy.",1,54,51,3,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803255498&YearCode=2023","no"
"2023","13","SR","WA","HS.PHY.4.1","Recognize that the amount of time it takes a wave to complete one cycle can be found from the frequency of the wave.",1,44,46,-2,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803254164&YearCode=2023","no"
"2023","14","SR","WA","HS.PHY.4.1","Calculate the wavelength of the light emitted from a laser.",1,39,36,3,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803313338&YearCode=2023","no"
"2023","15","SR","WA","HS.PHY.4.3","Describe how waves diffract as they pass through an opening and then constructively interfere.",2,41,38,3,"9","Waves and Their Applications in Technologies for Information Transfer","Evaluate the claims, evidence, and reasoning behind the idea that electromagnetic radiation
can be described by either a wave model or a particle model, and that for some situations involving
resonance, interference, diffraction, refraction, or the photoelectric effect, one model is more useful
than the other.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803424446&YearCode=2023","no"
"2023","16","CR","WA","HS.PHY.4.1","Calculate the velocity of a wave, interpret a model to compare the wavelengths of the wave in different situations, and explain how the velocity of the wave is changed as a result of the wavelength changing.",3,58,60,-2,"9","Waves and Their Applications in Technologies for Information Transfer","Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC803432596&YearCode=2023","no"
"2023","17","SR","EN","HS.PHY.1.8","Interpret models of radioactive decay to determine which models represent alpha decay, beta decay, and gamma decay.",1,47,46,1,"9","Matter and Its Interactions","Develop a model to illustrate the energy released or absorbed during the processes of fission, fusion, and radioactive decay.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC909633335&YearCode=2023","no"
"2023","18","SR","MF","HS.PHY.2.10","Calculate the velocity of a rocket after a certain time period when given the initial velocity and constant acceleration.",1,61,61,0,"9","Motion and Stability: Forces and Interactions","Use free-body force diagrams, algebraic expressions, and Newton’s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC315642&YearCode=2023","no"
"2023","19","SR","MF","HS.PHY.2.1","Determine the speed vs. time graph that best matches a given situation.",1,71,67,4,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC915751239&YearCode=2023","no"
"2023","20","CR","MF","HS.PHY.2.4","Identify the attractive force between objects, compare the magnitude of the force between different pairs of objects, and determine how the force would change if the mass of one object were reduced.",4,43,42,1,"9","Motion and Stability: Forces and Interactions","Use mathematical representations of Newton’s law of gravitation and Coulomb’s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC287206&YearCode=2023","no"
"2023","21","CR","EN","HS.PHY.3.4","Determine the direction of heat flow between marbles and water in an investigation, calculate the amount of thermal energy transferred and the specific heat of the marbles, and describe whether changing the number of marbles would affect their specific heat.",4,29,34,-5,"9","Energy","Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lowertemperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC316441&YearCode=2023","no"
"2023","22","SR","MF","HS.PHY.2.3","Determine two variables that must be kept constant while testing how well a device minimizes the collision force on an object.",1,87,84,3,"9","Motion and Stability: Forces and Interactions","Apply scientific principles of motion and momentum to design, evaluate, and refine a device that minimizes the force on a macroscopic object during a collision.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC007257568&YearCode=2023","no"
"2023","23","SR","MF","HS.PHY.2.1","Describe the velocity of an object based on its free-body force diagram and explain how increasing the applied force should be represented in the object's free-body force diagram.",1,71,66,5,"9","Motion and Stability: Forces and Interactions","Analyze data to support the claim that Newton’s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC801152950&YearCode=2023","no"
"2023","24","SR","EN","HS.PHY.3.2","Calculate the change in gravitational potential energy of a system of two objects.",1,71,61,10,"9","Energy","Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC305503&YearCode=2023","no"
"2023","25","SR","WA","HS.PHY.4.5","Recognize that two wave pulses interfere when they overlap and determine the amplitude of the resulting wave pulse.",2,63,59,4,"9","Waves and Their Applications in Technologies for Information Transfer","Communicate technical information about how some technological devices use the principles
of wave behavior and wave interactions with matter to transmit and capture information and energy.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC813853029&YearCode=2023","no"
"2023","26","SR","MF","HS.PHY.2.9","Calculate the current through a resistor.",1,70,73,-3,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC230808&YearCode=2023","no"
"2023","27","SR","EN","HS.PHY.3.2","Calculate the acceleration of an object due to gravity on Mars.",1,64,62,2,"9","Energy","Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805343036&YearCode=2023","no"
"2023","28","SR","MF","HS.PHY.2.4","Identify a difference between the forces described by Newton's law of gravitation and Coulomb's law.",1,63,66,-3,"9","Motion and Stability: Forces and Interactions","Use mathematical representations of Newton’s law of gravitation and Coulomb’s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC293975&YearCode=2023","no"
"2023","29","SR","MF","HS.PHY.2.2","Analyze a collision using momentum conservation and model the velocity of one of the objects before and after the collision.",1,54,53,1,"9","Motion and Stability: Forces and Interactions","Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC813625710&YearCode=2023","no"
"2023","30","SR","WA","HS.PHY.4.3","Determine two pieces of evidence from a model that support the claim that light acts like a wave.",1,63,58,5,"9","Waves and Their Applications in Technologies for Information Transfer","Evaluate the claims, evidence, and reasoning behind the idea that electromagnetic radiation
can be described by either a wave model or a particle model, and that for some situations involving
resonance, interference, diffraction, refraction, or the photoelectric effect, one model is more useful
than the other.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC801643310&YearCode=2023","no"
"2023","31","SR","EN","HS.PHY.3.5","Describe how to increase the potential energy between two magnets.",1,37,42,-5,"9","Energy","Develop and use a model of magnetic or electric fields to illustrate the forces and changes in
energy between two magnetically or electrically charged objects changing relative position in a magnetic
or electric field, respectively.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC904262622&YearCode=2023","no"
"2023","32","SR","MF","HS.PHY.2.3","Compare the change in momentum and the change in velocity of two objects.",1,49,54,-5,"9","Motion and Stability: Forces and Interactions","Apply scientific principles of motion and momentum to design, evaluate, and refine a device that minimizes the force on a macroscopic object during a collision.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC805732725&YearCode=2023","no"
"2023","33","SR","MF","HS.PHY.2.9","Interpret circuit diagrams to determine the circuit with the brightest light bulb.",1,70,71,-1,"9","Motion and Stability: Forces and Interactions","Evaluate simple series and parallel circuits to predict changes to voltage, current, or
resistance when simple changes are made to a circuit.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC904349855&YearCode=2023","no"
"2023","34","SR","EN","HS.PHY.3.1","Calculate the amount of work gravity did on an object.",1,36,41,-5,"9","Energy","Use algebraic expressions and the principle of energy conservation to calculate the change in
energy of one component of a system when the change in energy of the other component(s) of the
system, as well as the total energy of the system including any energy entering or leaving the system, is
known. Identify any transformations from one form of energy to another, including thermal, kinetic,
gravitational, magnetic, or electrical energy, in the system.","https://mcas.digitalitemlibrary.com/home?subject=Science&grades=Physics&view=ALL&itemUIN=SC904339575&YearCode=2023","no"
